ID,Close
id_713,96.84678335073366
id_714,96.8954423461349
id_715,96.91166201126866
id_716,96.92788167640241
id_717,96.94410134153617
id_718,96.96032100666991
id_719,97.13331002701432
id_720,97.02519966720492
id_721,97.04141933233866
id_722,97.05763899747241
id_723,97.07385866260617
id_724,97.12251765800741
id_725,97.13873732314116
id_726,97.15495698827492
id_727,97.17117665340866
id_728,97.18739631854241
id_729,97.23605531394367
id_730,97.25227497907741
id_731,97.26849464421117
id_732,97.30093397447867
id_733,99.33450951902242
id_734,99.35072918415617
id_735,99.36694884928991
id_736,99.38316851442367
id_737,99.39938817955742
id_738,99.44804717495867
id_739,99.46426684009242
id_740,99.48048650522617
id_741,99.49670617035993
id_742,99.51292583549368
id_743,99.56158483089493
id_744,99.57780449602868
id_745,99.59402416116242
id_746,99.61024382629617
id_747,99.62646349142993
id_748,99.67512248683119
id_749,99.69134215196493
id_750,99.84811150717559
id_751,99.74000114736619
id_752,99.78866014276744
id_753,99.80487980790119
id_1467,48.8221453999906
id_1468,48.87080439539186
id_1469,48.887024060525604
id_1470,48.90324372565936
id_1471,48.91946339079311
id_1472,48.93568305592686
id_1473,49.10867207627126
id_1474,49.00056171646186
id_1475,49.01678138159561
id_1476,49.03300104672936
id_1477,49.049220711863114
id_1478,49.09787970726436
id_1479,49.114099372398115
id_1480,49.13031903753186
id_1481,49.14653870266561
id_1482,49.16275836779936
id_1483,49.21141736320062
id_1484,49.22763702833437
id_1485,49.24385669346812
id_1486,49.27629602373562
id_1487,51.30987156827936
id_1488,51.326091233413116
id_1489,51.34231089854687
id_1490,51.35853056368062
id_1491,51.37475022881437
id_1492,51.42340922421562
id_1493,51.43962888934937
id_1494,51.455848554483126
id_1495,51.47206821961687
id_1496,51.48828788475062
id_1497,51.53694688015187
id_1498,51.55316654528562
id_1499,51.569386210419374
id_1500,51.58560587555313
id_1501,51.601825540686875
id_1502,51.65048453608813
id_1503,51.666704201221876
id_1504,51.82347355643253
id_1505,51.71536319662313
id_1506,51.764022192024385
id_1507,51.78024185715813
id_2221,69.2435162159224
id_2222,69.29217521132365
id_2223,69.3083948764574
id_2224,69.32461454159115
id_2225,69.3408342067249
id_2226,69.35705387185865
id_2227,69.53004289220306
id_2228,69.42193253239365
id_2229,69.4381521975274
id_2230,69.45437186266115
id_2231,69.47059152779491
id_2232,69.51925052319615
id_2233,69.53547018832991
id_2234,69.55168985346366
id_2235,69.5679095185974
id_2236,69.58412918373116
id_2237,69.6327881791324
id_2238,69.64900784426617
id_2239,69.66522750939991
id_2240,69.6976668396674
id_2241,71.73124238421116
id_2242,71.74746204934492
id_2243,71.76368171447866
id_2244,71.77990137961241
id_2245,71.79612104474616
id_2246,71.84478004014741
id_2247,71.86099970528116
id_2248,71.87721937041492
id_2249,71.89343903554867
id_2250,71.90965870068241
id_2251,71.95831769608367
id_2252,71.97453736121741
id_2253,71.99075702635116
id_2254,72.00697669148492
id_2255,72.02319635661867
id_2256,72.07185535201992
id_2257,72.08807501715367
id_2258,72.24484437236433
id_2259,72.13673401255492
id_2260,72.18539300795618
id_2261,72.20161267308993
id_2975,62.28648352518425
id_2976,62.33514252058551
id_2977,62.35136218571925
id_2978,62.36758185085301
id_2979,62.383801515986754
id_2980,62.40002118112051
id_2981,62.57301020146491
id_2982,62.46489984165551
id_2983,62.481119506789256
id_2984,62.49733917192301
id_2985,62.51355883705676
id_2986,62.56221783245801
id_2987,62.578437497591764
id_2988,62.59465716272551
id_2989,62.610876827859265
id_2990,62.62709649299301
id_2991,62.675755488394266
id_2992,62.69197515352801
id_2993,62.70819481866177
id_2994,62.74063414892927
id_2995,64.77420969347301
id_2996,64.79042935860677
id_2997,64.80664902374052
id_2998,64.82286868887427
id_2999,64.83908835400801
id_3000,64.88774734940927
id_3001,64.90396701454301
id_3002,64.92018667967677
id_3003,64.93640634481052
id_3004,64.95262600994427
id_3005,65.00128500534552
id_3006,65.01750467047927
id_3007,65.03372433561302
id_3008,65.04994400074678
id_3009,65.06616366588052
id_3010,65.11482266128178
id_3011,65.13104232641552
id_3012,65.28781168162618
id_3013,65.17970132181678
id_3014,65.22836031721803
id_3015,65.24457998235178
id_3729,96.39705609445102
id_3730,96.44571508985226
id_3731,96.46193475498602
id_3732,96.47815442011976
id_3733,96.49437408525353
id_3734,96.51059375038727
id_3735,96.68358277073168
id_3736,96.57547241092227
id_3737,96.59169207605602
id_3738,96.60791174118977
id_3739,96.62413140632353
id_3740,96.67279040172477
id_3741,96.68901006685851
id_3742,96.70522973199228
id_3743,96.72144939712602
id_3744,96.73766906225977
id_3745,96.78632805766102
id_3746,96.80254772279477
id_3747,96.81876738792853
id_3748,96.85120671819602
id_3749,98.88478226273978
id_3750,98.90100192787352
id_3751,98.91722159300727
id_3752,98.93344125814103
id_3753,98.94966092327478
id_3754,98.99831991867603
id_3755,99.01453958380978
id_3756,99.03075924894353
id_3757,99.04697891407729
id_3758,99.06319857921103
id_3759,99.11185757461229
id_3760,99.12807723974603
id_3761,99.14429690487978
id_3762,99.16051657001353
id_3763,99.17673623514729
id_3764,99.22539523054854
id_3765,99.24161489568229
id_3766,99.39838425089295
id_3767,99.29027389108354
id_3768,99.3389328864848
id_3769,99.35515255161854
id_4483,109.97382603371533
id_4484,110.02248502911658
id_4485,110.03870469425033
id_4486,110.05492435938407
id_4487,110.07114402451782
id_4488,110.08736368965157
id_4489,110.26035270999598
id_4490,110.15224235018658
id_4491,110.16846201532033
id_4492,110.18468168045408
id_4493,110.20090134558782
id_4494,110.24956034098909
id_4495,110.26578000612284
id_4496,110.28199967125659
id_4497,110.29821933639033
id_4498,110.31443900152408
id_4499,110.36309799692533
id_4500,110.3793176620591
id_4501,110.39553732719284
id_4502,110.42797665746033
id_4503,112.46155220200409
id_4504,112.47777186713785
id_4505,112.4939915322716
id_4506,112.51021119740534
id_4507,112.52643086253909
id_4508,112.57508985794034
id_4509,112.59130952307409
id_4510,112.60752918820785
id_4511,112.6237488533416
id_4512,112.63996851847534
id_4513,112.6886275138766
id_4514,112.70484717901034
id_4515,112.7210668441441
id_4516,112.73728650927785
id_4517,112.7535061744116
id_4518,112.80216516981284
id_4519,112.8183848349466
id_4520,112.97515419015726
id_4521,112.86704383034785
id_4522,112.9157028257491
id_4523,112.93192249088284
id_5237,89.32759158964221
id_5238,89.37625058504346
id_5239,89.39247025017721
id_5240,89.40868991531096
id_5241,89.42490958044472
id_5242,89.44112924557847
id_5243,89.61411826592287
id_5244,89.50600790611347
id_5245,89.52222757124721
id_5246,89.53844723638096
id_5247,89.55466690151472
id_5248,89.60332589691598
id_5249,89.61954556204972
id_5250,89.63576522718347
id_5251,89.65198489231722
id_5252,89.66820455745098
id_5253,89.71686355285222
id_5254,89.73308321798598
id_5255,89.74930288311973
id_5256,89.78174221338722
id_5257,91.81531775793097
id_5258,91.83153742306473
id_5259,91.84775708819848
id_5260,91.86397675333222
id_5261,91.88019641846597
id_5262,91.92885541386723
id_5263,91.94507507900099
id_5264,91.96129474413473
id_5265,91.97751440926848
id_5266,91.99373407440223
id_5267,92.04239306980348
id_5268,92.05861273493723
id_5269,92.07483240007099
id_5270,92.09105206520474
id_5271,92.10727173033848
id_5272,92.15593072573974
id_5273,92.17215039087348
id_5274,92.32891974608414
id_5275,92.22080938627474
id_5276,92.26946838167599
id_5277,92.28568804680974
id_5991,89.21515977557155
id_5992,89.2638187709728
id_5993,89.28003843610655
id_5994,89.2962581012403
id_5995,89.31247776637406
id_5996,89.3286974315078
id_5997,89.50168645185221
id_5998,89.3935760920428
id_5999,89.40979575717655
id_6000,89.42601542231031
id_6001,89.44223508744406
id_6002,89.4908940828453
id_6003,89.50711374797906
id_6004,89.52333341311281
id_6005,89.53955307824656
id_6006,89.55577274338032
id_6007,89.60443173878156
id_6008,89.62065140391532
id_6009,89.63687106904906
id_6010,89.66931039931657
id_6011,91.70288594386031
id_6012,91.71910560899406
id_6013,91.73532527412782
id_6014,91.75154493926156
id_6015,91.76776460439532
id_6016,91.81642359979656
id_6017,91.83264326493031
id_6018,91.84886293006407
id_6019,91.86508259519782
id_6020,91.88130226033157
id_6021,91.92996125573282
id_6022,91.94618092086657
id_6023,91.96240058600031
id_6024,91.97862025113407
id_6025,91.99483991626782
id_6026,92.04349891166908
id_6027,92.05971857680282
id_6028,92.21648793201348
id_6029,92.10837757220408
id_6030,92.15703656760533
id_6031,92.17325623273908
id_6745,48.03512270149598
id_6746,48.08378169689723
id_6747,48.10000136203099
id_6748,48.11622102716474
id_6749,48.13244069229849
id_6750,48.148660357432234
id_6751,48.321649377776644
id_6752,48.213539017967236
id_6753,48.22975868310099
id_6754,48.24597834823474
id_6755,48.26219801336849
id_6756,48.310857008769744
id_6757,48.32707667390349
id_6758,48.34329633903724
id_6759,48.35951600417099
id_6760,48.375735669304746
id_6761,48.424394664706
id_6762,48.44061432983975
id_6763,48.45683399497349
id_6764,48.489273325241
id_6765,50.522848869784745
id_6766,50.5390685349185
id_6767,50.555288200052246
id_6768,50.571507865186
id_6769,50.587727530319754
id_6770,50.636386525721
id_6771,50.652606190854755
id_6772,50.6688258559885
id_6773,50.68504552112225
id_6774,50.701265186256
id_6775,50.74992418165725
id_6776,50.766143846791
id_6777,50.78236351192476
id_6778,50.798583177058504
id_6779,50.81480284219225
id_6780,50.863461837593505
id_6781,50.87968150272725
id_6782,51.036450857937915
id_6783,50.928340498128506
id_6784,50.97699949352976
id_6785,50.99321915866351
id_7499,102.6794979007652
id_7500,102.72815689616645
id_7501,102.74437656130021
id_7502,102.76059622643396
id_7503,102.77681589156771
id_7504,102.79303555670145
id_7505,102.96602457704586
id_7506,102.85791421723646
id_7507,102.87413388237022
id_7508,102.89035354750396
id_7509,102.90657321263771
id_7510,102.95523220803896
id_7511,102.97145187317271
id_7512,102.98767153830646
id_7513,103.00389120344022
id_7514,103.02011086857397
id_7515,103.06876986397522
id_7516,103.08498952910897
id_7517,103.10120919424271
id_7518,103.13364852451022
id_7519,105.16722406905396
id_7520,105.18344373418772
id_7521,105.19966339932147
id_7522,105.21588306445523
id_7523,105.23210272958897
id_7524,105.28076172499021
id_7525,105.29698139012397
id_7526,105.31320105525772
id_7527,105.32942072039147
id_7528,105.34564038552523
id_7529,105.39429938092647
id_7530,105.41051904606022
id_7531,105.42673871119398
id_7532,105.44295837632772
id_7533,105.45917804146147
id_7534,105.50783703686272
id_7535,105.52405670199647
id_7536,105.68082605720713
id_7537,105.57271569739773
id_7538,105.62137469279898
id_7539,105.63759435793273
id_8253,54.65485995002214
id_8254,54.7035189454234
id_8255,54.719738610557144
id_8256,54.7359582756909
id_8257,54.75217794082465
id_8258,54.7683976059584
id_8259,54.9413866263028
id_8260,54.8332762664934
id_8261,54.849495931627146
id_8262,54.8657155967609
id_8263,54.881935261894654
id_8264,54.9305942572959
id_8265,54.946813922429655
id_8266,54.9630335875634
id_8267,54.97925325269715
id_8268,54.9954729178309
id_8269,55.04413191323216
id_8270,55.06035157836591
id_8271,55.07657124349966
id_8272,55.10901057376716
id_8273,57.1425861183109
id_8274,57.158805783444656
id_8275,57.17502544857841
id_8276,57.19124511371216
id_8277,57.20746477884591
id_8278,57.25612377424716
id_8279,57.27234343938091
id_8280,57.288563104514665
id_8281,57.30478276964841
id_8282,57.32100243478216
id_8283,57.36966143018341
id_8284,57.38588109531716
id_8285,57.402100760450914
id_8286,57.41832042558467
id_8287,57.434540090718414
id_8288,57.48319908611967
id_8289,57.499418751253415
id_8290,57.65618810646407
id_8291,57.54807774665467
id_8292,57.596736742055924
id_8293,57.61295640718967
id_9007,68.23162988928645
id_9008,68.2802888846877
id_9009,68.29650854982145
id_9010,68.31272821495521
id_9011,68.32894788008896
id_9012,68.34516754522271
id_9013,68.51815656556712
id_9014,68.41004620575771
id_9015,68.42626587089147
id_9016,68.44248553602522
id_9017,68.45870520115896
id_9018,68.50736419656022
id_9019,68.52358386169396
id_9020,68.53980352682771
id_9021,68.55602319196147
id_9022,68.57224285709522
id_9023,68.62090185249647
id_9024,68.63712151763022
id_9025,68.65334118276397
id_9026,68.68578051303147
id_9027,70.71935605757523
id_9028,70.73557572270897
id_9029,70.75179538784272
id_9030,70.76801505297647
id_9031,70.78423471811023
id_9032,70.83289371351148
id_9033,70.84911337864523
id_9034,70.86533304377897
id_9035,70.88155270891272
id_9036,70.89777237404647
id_9037,70.94643136944772
id_9038,70.96265103458148
id_9039,70.97887069971523
id_9040,70.99509036484898
id_9041,71.01131002998272
id_9042,71.05996902538398
id_9043,71.07618869051772
id_9044,71.23295804572838
id_9045,71.12484768591898
id_9046,71.17350668132023
id_9047,71.18972634645398
id_9761,109.1868033352207
id_9762,109.23546233062194
id_9763,109.2516819957557
id_9764,109.26790166088945
id_9765,109.28412132602321
id_9766,109.30034099115696
id_9767,109.47333001150136
id_9768,109.36521965169194
id_9769,109.3814393168257
id_9770,109.39765898195945
id_9771,109.41387864709321
id_9772,109.46253764249445
id_9773,109.4787573076282
id_9774,109.49497697276196
id_9775,109.51119663789571
id_9776,109.52741630302947
id_9777,109.57607529843071
id_9778,109.59229496356446
id_9779,109.6085146286982
id_9780,109.64095395896571
id_9781,111.67452950350946
id_9782,111.69074916864321
id_9783,111.70696883377695
id_9784,111.72318849891072
id_9785,111.73940816404446
id_9786,111.78806715944572
id_9787,111.80428682457946
id_9788,111.82050648971321
id_9789,111.83672615484696
id_9790,111.85294581998072
id_9791,111.90160481538197
id_9792,111.91782448051572
id_9793,111.93404414564947
id_9794,111.95026381078321
id_9795,111.96648347591697
id_9796,112.01514247131823
id_9797,112.03136213645197
id_9798,112.18813149166263
id_9799,112.08002113185321
id_9800,112.12868012725448
id_9801,112.14489979238823
id_10515,81.69596801448012
id_10516,81.74462700988136
id_10517,81.7608466750151
id_10518,81.77706634014886
id_10519,81.79328600528261
id_10520,81.80950567041636
id_10521,81.98249469076077
id_10522,81.87438433095136
id_10523,81.89060399608512
id_10524,81.90682366121887
id_10525,81.92304332635261
id_10526,81.97170232175387
id_10527,81.98792198688761
id_10528,82.00414165202136
id_10529,82.02036131715512
id_10530,82.03658098228887
