ID,Close
id_713,90.558525
id_714,89.90735
id_715,89.90735
id_716,89.90735
id_717,89.90735
id_718,90.00342
id_719,90.588905
id_720,91.06898
id_721,90.89115
id_722,91.019005
id_723,90.784874
id_724,90.36188
id_725,89.48039
id_726,89.48039
id_727,89.185875
id_728,88.46513
id_729,88.3261
id_730,88.20238
id_731,88.29443
id_732,88.651505
id_733,93.85466
id_734,94.002014
id_735,94.002014
id_736,93.96134
id_737,94.3822
id_738,94.47827
id_739,95.25936
id_740,95.25936
id_741,95.53067
id_742,95.48376
id_743,94.60114
id_744,95.39359
id_745,95.43921
id_746,95.43921
id_747,95.43921
id_748,94.98078
id_749,94.9827
id_750,95.20401
id_751,96.16075
id_752,96.29605
id_753,96.29605
id_1467,40.748432
id_1468,40.82538
id_1469,40.82538
id_1470,40.82538
id_1471,40.82538
id_1472,40.921448
id_1473,41.051323
id_1474,41.36378
id_1475,41.18595
id_1476,41.313805
id_1477,40.653687
id_1478,40.295116
id_1479,40.131355
id_1480,40.131355
id_1481,39.836834
id_1482,39.449905
id_1483,39.900208
id_1484,39.637833
id_1485,39.744583
id_1486,39.748913
id_1487,41.283016
id_1488,41.38035
id_1489,41.432117
id_1490,41.391445
id_1491,41.391445
id_1492,41.487514
id_1493,41.049988
id_1494,41.049988
id_1495,41.178925
id_1496,41.132008
id_1497,41.548084
id_1498,41.548084
id_1499,41.781754
id_1500,41.781754
id_1501,41.781754
id_1502,41.695904
id_1503,41.69782
id_1504,42.130283
id_1505,42.15037
id_1506,42.1547
id_1507,42.1547
id_2221,136.73784
id_2222,136.94537
id_2223,136.94537
id_2224,136.94537
id_2225,136.94537
id_2226,137.04144
id_2227,137.30704
id_2228,137.55954
id_2229,137.3817
id_2230,137.50955
id_2231,136.85413
id_2232,137.06831
id_2233,136.90456
id_2234,136.90456
id_2235,136.61002
id_2236,136.22308
id_2237,136.79398
id_2238,136.5316
id_2239,136.63835
id_2240,136.64268
id_2241,138.0373
id_2242,138.13463
id_2243,138.1864
id_2244,138.14572
id_2245,138.14572
id_2246,138.24179
id_2247,138.03891
id_2248,138.03891
id_2249,138.31021
id_2250,138.26329
id_2251,139.23059
