ID,Close
id_713,89.70093
id_714,89.50175
id_715,89.34488
id_716,89.34488
id_717,89.34488
id_718,89.57399
id_719,89.54772
id_720,89.59043
id_721,89.59043
id_722,89.59043
id_723,89.51167
id_724,89.75326
id_725,89.75326
id_726,89.75326
id_727,88.937256
id_728,88.56718
id_729,88.665665
id_730,88.60853
id_731,88.332115
id_732,88.7606
id_733,95.22969
id_734,95.04575
id_735,95.08963
id_736,94.951454
id_737,94.8117
id_738,95.27172
id_739,95.11194
id_740,95.12969
id_741,95.10724
id_742,95.10724
id_743,95.53538
id_744,95.53538
id_745,95.455666
id_746,95.455666
id_747,95.455666
id_748,95.25381
id_749,95.27177
id_750,95.119316
id_751,95.76125
id_752,95.19913
id_753,95.19913
id_1467,40.52297
id_1468,40.639847
id_1469,40.48298
id_1470,40.48298
id_1471,40.48298
id_1472,40.690758
id_1473,40.413734
id_1474,40.69637
id_1475,40.69637
id_1476,40.69637
id_1477,40.268387
id_1478,40.395493
id_1479,40.395493
id_1480,40.395493
id_1481,40.12955
id_1482,39.759468
id_1483,40.22974
id_1484,40.1726
id_1485,40.07539
id_1486,40.50387
id_1487,42.209
id_1488,42.12277
id_1489,42.16665
id_1490,42.028477
id_1491,42.028477
id_1492,42.38032
id_1493,42.239872
id_1494,42.25763
id_1495,42.235634
id_1496,42.235634
id_1497,42.563965
id_1498,42.563965
id_1499,42.59577
id_1500,42.59577
id_1501,42.59577
id_1502,42.515785
id_1503,42.533737
id_1504,42.38128
id_1505,42.5512
id_1506,42.461105
id_1507,42.461105
id_2221,137.6739
id_2222,137.63097
id_2223,137.56805
id_2224,137.56805
id_2225,137.56805
id_2226,137.9992
id_2227,137.5024
id_2228,137.67686
id_2229,137.67686
id_2230,137.67686
id_2231,137.26263
id_2232,137.38974
id_2233,137.38974
id_2234,137.38974
id_2235,137.12381
id_2236,136.75372
id_2237,137.224
id_2238,137.16685
id_2239,137.06966
id_2240,137.49814
id_2241,138.10616
id_2242,138.01991
id_2243,138.0638
id_2244,138.01958
id_2245,137.8798
id_2246,138.33981
id_2247,137.95952
id_2248,137.97728
id_2249,137.9352
id_2250,137.9352
id_2251,138.27151
