ID,Close
id_713,88.6249
id_714,89.7033
id_715,89.7033
id_716,89.8268
id_717,90.0408
id_718,91.8849
id_719,92.4364
id_720,92.4364
id_721,93.1362
id_722,92.3212
id_723,91.8108
id_724,90.0902
id_725,90.0902
id_726,89.1353
id_727,88.4767
id_728,87.0031
id_729,87.5464
id_730,88.2297
id_731,89.4975
id_732,89.4728
id_733,94.9019
id_734,96.2395
id_735,91.8362
id_736,93.5975
id_737,94.6932
id_738,94.0794
id_739,94.7518
id_740,94.5508
id_741,94.9864
id_742,95.9413
id_743,95.5895
id_744,96.2848
id_745,94.9193
id_746,96.134
id_747,95.8743
id_748,93.6628
id_749,93.4115
id_750,92.6409
id_751,93.2691
id_752,93.2691
id_753,93.2691
id_1467,40.4667
id_1468,40.4667
id_1469,40.4667
id_1470,40.335
id_1471,40.335
id_1472,40.4584
id_1473,40.5984
id_1474,40.5984
id_1475,40.4749
id_1476,40.516
id_1477,40.516
id_1478,40.2987
id_1479,40.2285
id_1480,40.2285
id_1481,40.2285
id_1482,40.1945
id_1483,40.4344
id_1484,40.2276
id_1485,40.312
id_1486,40.4195
id_1487,42.6706
id_1488,42.6706
id_1489,41.7005
id_1490,41.6081
id_1491,41.6581
id_1492,41.7259
id_1493,41.7259
id_1494,41.7598
id_1495,41.6929
id_1496,41.7395
id_1497,41.9293
id_1498,41.9293
id_1499,41.8996
id_1500,41.8996
id_1501,41.6666
id_1502,41.8022
id_1503,41.895
id_1504,41.8873
id_1505,42.5599
id_1506,42.5599
id_1507,42.5599
id_2221,137.5662
id_2222,137.2849
id_2223,137.2849
id_2224,137.2337
id_2225,137.2209
id_2226,137.4255
id_2227,137.3616
id_2228,137.3616
id_2229,137.3616
id_2230,137.515
id_2231,137.4766
id_2232,137.0419
id_2233,137.0419
id_2234,137.157
id_2235,137.4127
id_2236,137.515
id_2237,137.3104
id_2238,137.5662
id_2239,137.6557
id_2240,137.8219
id_2241,138.398
id_2242,138.398
id_2243,138.398
id_2244,138.4368
id_2245,138.6049
id_2246,138.3205
id_2247,138.3205
id_2248,138.1266
id_2249,138.1266
id_2250,138.1912
id_2251,138.1395
id_2252,138.1395
id_2253,137.8551
id_2254,137.9068
id_2255,137.9715
id_2256,137.9715
id_2257,137.8034
id_2258,137.9715
id_2259,138.1137
id_2260,138.1137
id_2261,138.1137
id_2975,70.11399999999999
id_2976,70.52199999999999
id_2977,70.52199999999999
id_2978,70.9085
id_2979,71.0159
id_2980,71.0588
id_2981,71.4883
id_2982,71.4883
id_2983,71.0588
id_2984,71.1662
id_2985,70.9514
id_2986,70.8226
id_2987,70.5864
id_2988,70.887
id_2989,69.4353
id_2990,69.067
id_2991,70.497
